month;product_id;market_id;category;brand;lifecycle_stage;region;lead_time_months;strategic_priority;actual_demand_units;promo_flag;campaign_intensity;demand_signal_quality;available_supply_units;production_capacity_units;supply_constraint_flag;actual_shipped_units;unfulfilled_demand_units;service_level_pct;ending_inventory_units;inventory_risk_status
1/1/2021;PRD017;MKT003;Fragrance;Elyra;New Launch;WE;2;4;0;0;1;High;0;0;0;0;0;1;1291;Normal
1/1/2021;PRD017;MKT004;Fragrance;Elyra;New Launch;NA;2;4;0;0;1;Low;0;0;0;0;0;1;1246;Normal
1/1/2021;PRD017;MKT005;Fragrance;Elyra;New Launch;NA;3;2;0;1;1;Low;0;0;0;0;0;1;959;Normal
1/1/2021;PRD017;MKT006;Fragrance;Elyra;New Launch;LATAM;2;2;0;1;1;High;0;0;0;0;0;1;1359;Normal
1/1/2021;PRD017;MKT007;Fragrance;Elyra;New Launch;LATAM;3;1;0;1;1;Medium;0;0;0;0;0;1;944;Normal
1/1/2021;PRD017;MKT008;Fragrance;Elyra;New Launch;LATAM;4;5;0;0;1;Low;0;0;0;0;0;1;720;Normal
1/1/2021;PRD017;MKT009;Fragrance;Elyra;New Launch;APAC;4;4;0;0;1;High;0;0;0;0;0;1;834;Normal
1/1/2021;PRD017;MKT010;Fragrance;Elyra;New Launch;APAC;3;4;0;0;1;High;0;0;0;0;0;1;1148;Normal
1/1/2021;PRD017;MKT011;Fragrance;Elyra;New Launch;MEA;3;1;0;0;1;Low;0;0;0;0;0;1;983;Normal
1/1/2021;PRD017;MKT012;Fragrance;Elyra;New Launch;MEA;4;5;0;0;1;Low;0;0;0;0;0;1;1053;Normal
1/1/2021;PRD018;MKT001;Skincare;Elyra;Core;WE;1;3;878;0;1;High;10450;10622;0;779;99;0,89;459;Normal
1/1/2021;PRD018;MKT002;Skincare;Elyra;Core;WE;1;5;1052;0;1;Medium;10450;10622;0;978;74;0,93;828;Normal
1/1/2021;PRD018;MKT003;Skincare;Elyra;Core;WE;2;4;654;0;1;High;10450;10622;0;654;0;1;1233;Normal
1/1/2021;PRD018;MKT004;Skincare;Elyra;Core;NA;2;4;708;0;1;Medium;10450;10622;0;708;0;1;1437;Normal
1/1/2021;PRD018;MKT005;Skincare;Elyra;Core;NA;3;2;819;0;1;High;10450;10622;0;766;53;0,94;1464;Normal
1/1/2021;PRD018;MKT006;Skincare;Elyra;Core;LATAM;2;2;549;0;1;Medium;10450;10622;0;549;0;1;519;Normal
1/1/2021;PRD018;MKT007;Skincare;Elyra;Core;LATAM;3;1;895;0;1;High;10450;10622;0;761;134;0,85;606;Normal
1/1/2021;PRD018;MKT008;Skincare;Elyra;Core;LATAM;4;5;709;0;1;Low;10450;10622;0;709;0;1;295;Normal
1/1/2021;PRD018;MKT009;Skincare;Elyra;Core;APAC;4;4;739;0;1;High;10450;10622;0;739;0;1;832;Normal
1/1/2021;PRD018;MKT010;Skincare;Elyra;Core;APAC;3;4;1129;0;1;Low;10450;10622;0;1043;86;0,92;1577;Normal
1/1/2021;PRD018;MKT011;Skincare;Elyra;Core;MEA;3;1;798;0;1;Medium;10450;10622;0;705;93;0,88;1456;Normal
1/1/2021;PRD018;MKT012;Skincare;Elyra;Core;MEA;4;5;926;0;1;Medium;10450;10622;0;926;0;1;354;Normal
1/1/2021;PRD019;MKT001;Makeup;Elyra;Seasonal;WE;1;3;740;0;1;High;5753;9570;1;481;259;0,65;895;Normal
1/1/2021;PRD019;MKT002;Makeup;Elyra;Seasonal;WE;1;5;826;0;1;Medium;5753;9570;1;572;254;0,69;1604;High Overstock Risk
1/1/2021;PRD019;MKT003;Makeup;Elyra;Seasonal;WE;2;4;390;0;1;High;5753;9570;1;377;13;0,97;1517;High Overstock Risk
1/1/2021;PRD019;MKT004;Makeup;Elyra;Seasonal;NA;2;4;669;0;1;Low;5753;9570;1;497;172;0,74;827;Normal
1/1/2021;PRD019;MKT005;Makeup;Elyra;Seasonal;NA;3;2;408;0;1;High;5753;9570;1;350;58;0,86;553;Normal
1/1/2021;PRD019;MKT006;Makeup;Elyra;Seasonal;LATAM;2;2;252;0;1;High;5753;9570;1;252;0;1;305;Normal
1/1/2021;PRD019;MKT007;Makeup;Elyra;Seasonal;LATAM;3;1;799;0;1;High;5753;9570;1;490;309;0,61;828;Normal
1/1/2021;PRD019;MKT008;Makeup;Elyra;Seasonal;LATAM;4;5;539;1;1;High;5753;9570;1;507;32;0,94;1376;High Overstock Risk
1/1/2021;PRD019;MKT009;Makeup;Elyra;Seasonal;APAC;4;4;335;0;1;High;5753;9570;1;335;0;1;816;Normal
1/1/2021;PRD019;MKT010;Makeup;Elyra;Seasonal;APAC;3;4;900;0;1;High;5753;9570;1;616;284;0,68;1106;Normal
1/1/2021;PRD019;MKT011;Makeup;Elyra;Seasonal;MEA;3;1;974;0;1;High;5753;9570;1;565;409;0,58;583;Normal
1/1/2021;PRD019;MKT012;Makeup;Elyra;Seasonal;MEA;4;5;856;1;1;Low;5753;9570;1;643;213;0,75;666;Normal
1/1/2021;PRD020;MKT001;Bodycare;Elyra;Seasonal;WE;1;3;378;0;1;Medium;6241;6065;0;378;0;1;1300;High Overstock Risk
1/1/2021;PRD020;MKT002;Bodycare;Elyra;Seasonal;WE;1;5;529;0;1;High;6241;6065;0;529;0;1;614;Normal
1/1/2021;PRD020;MKT003;Bodycare;Elyra;Seasonal;WE;2;4;379;0;1;Medium;6241;6065;0;379;0;1;275;Normal
1/1/2021;PRD020;MKT004;Bodycare;Elyra;Seasonal;NA;2;4;409;0;1;Medium;6241;6065;0;409;0;1;1380;High Overstock Risk
1/1/2021;PRD020;MKT005;Bodycare;Elyra;Seasonal;NA;3;2;659;0;1;High;6241;6065;0;562;97;0,85;486;Normal
1/1/2021;PRD020;MKT006;Bodycare;Elyra;Seasonal;LATAM;2;2;451;0;1;High;6241;6065;0;421;30;0,93;1199;High Overstock Risk
1/1/2021;PRD020;MKT007;Bodycare;Elyra;Seasonal;LATAM;3;1;464;0;1;High;6241;6065;0;420;44;0,91;1288;High Overstock Risk
1/1/2021;PRD020;MKT008;Bodycare;Elyra;Seasonal;LATAM;4;5;366;0;1;High;6241;6065;0;366;0;1;848;Normal
1/1/2021;PRD020;MKT009;Bodycare;Elyra;Seasonal;APAC;4;4;364;0;1;Medium;6241;6065;0;364;0;1;626;Normal
1/1/2021;PRD020;MKT010;Bodycare;Elyra;Seasonal;APAC;3;4;762;0;1;Medium;6241;6065;0;679;83;0,89;514;Normal
1/1/2021;PRD020;MKT011;Bodycare;Elyra;Seasonal;MEA;3;1;864;0;1;Medium;6241;6065;0;650;214;0,75;254;Normal
1/1/2021;PRD020;MKT012;Bodycare;Elyra;Seasonal;MEA;4;5;421;0;1;Medium;6241;6065;0;421;0;1;1220;High Overstock Risk
1/1/2021;PRD021;MKT001;Fragrance;Florentis;Seasonal;WE;1;3;1165;1;1;Medium;11714;12013;0;982;183;0,84;494;Normal
1/1/2021;PRD021;MKT002;Fragrance;Florentis;Seasonal;WE;1;5;1180;0;1;Medium;11714;12013;0;1095;85;0,93;1060;Normal
1/1/2021;PRD021;MKT003;Fragrance;Florentis;Seasonal;WE;2;4;643;0;1;High;11714;12013;0;643;0;1;819;Normal
1/1/2021;PRD021;MKT004;Fragrance;Florentis;Seasonal;NA;2;4;613;0;1;Medium;11714;12013;0;613;0;1;323;Normal
1/1/2021;PRD021;MKT005;Fragrance;Florentis;Seasonal;NA;3;2;856;0;1;Medium;11714;12013;0;827;29;0,97;1130;Normal
1/1/2021;PRD021;MKT006;Fragrance;Florentis;Seasonal;LATAM;2;2;485;0;1;High;11714;12013;0;485;0;1;505;Normal
1/1/2021;PRD021;MKT007;Fragrance;Florentis;Seasonal;LATAM;3;1;861;0;1;Medium;11714;12013;0;778;83;0,9;1573;Normal
1/1/2021;PRD021;MKT008;Fragrance;Florentis;Seasonal;LATAM;4;5;702;0;1;High;11714;12013;0;702;0;1;1315;Normal
1/1/2021;PRD021;MKT009;Fragrance;Florentis;Seasonal;APAC;4;4;416;0;1;High;11714;12013;0;416;0;1;158;Normal
1/1/2021;PRD021;MKT010;Fragrance;Florentis;Seasonal;APAC;3;4;1582;0;1;Low;11714;12013;0;1348;234;0,85;92;Stockout Risk
1/1/2021;PRD021;MKT011;Fragrance;Florentis;Seasonal;MEA;3;1;1437;0;1;Medium;11714;12013;0;1109;328;0,77;852;Normal
1/1/2021;PRD021;MKT012;Fragrance;Florentis;Seasonal;MEA;4;5;1119;0;1;Medium;11714;12013;0;1119;0;1;1653;Normal
1/1/2021;PRD022;MKT001;Skincare;Florentis;New Launch;WE;1;3;0;1;1;High;0;0;0;0;0;1;1183;Normal
1/1/2021;PRD022;MKT002;Skincare;Florentis;New Launch;WE;1;5;0;0;1;High;0;0;0;0;0;1;675;Normal
1/1/2021;PRD022;MKT003;Skincare;Florentis;New Launch;WE;2;4;0;0;1;Medium;0;0;0;0;0;1;359;Normal
1/1/2021;PRD022;MKT004;Skincare;Florentis;New Launch;NA;2;4;0;0;1;Medium;0;0;0;0;0;1;1244;Normal
1/1/2021;PRD022;MKT005;Skincare;Florentis;New Launch;NA;3;2;0;0;1;High;0;0;0;0;0;1;811;Normal
1/1/2021;PRD022;MKT006;Skincare;Florentis;New Launch;LATAM;2;2;0;0;1;High;0;0;0;0;0;1;1389;Normal
1/1/2021;PRD022;MKT007;Skincare;Florentis;New Launch;LATAM;3;1;0;0;1;Medium;0;0;0;0;0;1;1013;Normal
1/1/2021;PRD022;MKT008;Skincare;Florentis;New Launch;LATAM;4;5;0;0;1;Medium;0;0;0;0;0;1;587;Normal
1/1/2021;PRD022;MKT009;Skincare;Florentis;New Launch;APAC;4;4;0;0;1;High;0;0;0;0;0;1;614;Normal
1/1/2021;PRD022;MKT010;Skincare;Florentis;New Launch;APAC;3;4;0;0;1;Medium;0;0;0;0;0;1;1268;Normal
1/1/2021;PRD022;MKT011;Skincare;Florentis;New Launch;MEA;3;1;0;0;1;High;0;0;0;0;0;1;744;Normal
1/1/2021;PRD022;MKT012;Skincare;Florentis;New Launch;MEA;4;5;0;0;1;Medium;0;0;0;0;0;1;595;Normal
1/1/2021;PRD023;MKT001;Makeup;Florentis;Seasonal;WE;1;3;743;0;1;Low;7857;11528;1;571;172;0,77;395;Normal
1/1/2021;PRD023;MKT002;Makeup;Florentis;Seasonal;WE;1;5;1431;0;1;High;7857;11528;1;973;458;0,68;1013;Normal
1/1/2021;PRD023;MKT003;Makeup;Florentis;Seasonal;WE;2;4;608;0;1;High;7857;11528;1;572;36;0,94;1072;Normal
1/1/2021;PRD023;MKT004;Makeup;Florentis;Seasonal;NA;2;4;760;0;1;High;7857;11528;1;645;115;0,85;656;Normal
1/1/2021;PRD023;MKT005;Makeup;Florentis;Seasonal;NA;3;2;906;0;1;Low;7857;11528;1;665;241;0,73;676;Normal
1/1/2021;PRD023;MKT006;Makeup;Florentis;Seasonal;LATAM;2;2;256;0;1;Medium;7857;11528;1;256;0;1;229;Normal
1/1/2021;PRD023;MKT007;Makeup;Florentis;Seasonal;LATAM;3;1;1147;0;1;High;7857;11528;1;740;407;0,65;1801;Normal
1/1/2021;PRD023;MKT008;Makeup;Florentis;Seasonal;LATAM;4;5;560;0;1;Medium;7857;11528;1;560;0;1;902;Normal
1/1/2021;PRD023;MKT009;Makeup;Florentis;Seasonal;APAC;4;4;435;0;1;Medium;7857;11528;1;435;0;1;1208;High Overstock Risk
1/1/2021;PRD023;MKT010;Makeup;Florentis;Seasonal;APAC;3;4;790;1;1;High;7857;11528;1;687;103;0,87;199;Normal
1/1/2021;PRD023;MKT011;Makeup;Florentis;Seasonal;MEA;3;1;1247;0;1;Low;7857;11528;1;788;459;0,63;0;Stockout Risk
1/1/2021;PRD023;MKT012;Makeup;Florentis;Seasonal;MEA;4;5;674;0;1;Medium;7857;11528;1;674;0;1;1499;Normal
1/1/2021;PRD024;MKT001;Bodycare;Florentis;Seasonal;WE;1;3;612;1;1;High;7096;5954;0;522;90;0,85;1403;High Overstock Risk
1/1/2021;PRD024;MKT002;Bodycare;Florentis;Seasonal;WE;1;5;595;0;1;High;7096;5954;0;574;21;0,96;921;Normal
1/1/2021;PRD024;MKT003;Bodycare;Florentis;Seasonal;WE;2;4;270;0;1;High;7096;5954;0;270;0;1;379;Normal
1/1/2021;PRD024;MKT004;Bodycare;Florentis;Seasonal;NA;2;4;473;1;1;High;7096;5954;0;473;0;1;407;Normal
1/1/2021;PRD024;MKT005;Bodycare;Florentis;Seasonal;NA;3;2;576;0;1;High;7096;5954;0;515;61;0,89;296;Normal
1/1/2021;PRD024;MKT006;Bodycare;Florentis;Seasonal;LATAM;2;2;373;0;1;Low;7096;5954;0;373;0;1;1440;High Overstock Risk
1/1/2021;PRD024;MKT007;Bodycare;Florentis;Seasonal;LATAM;3;1;639;0;1;High;7096;5954;0;521;118;0,82;1084;Normal
1/1/2021;PRD024;MKT008;Bodycare;Florentis;Seasonal;LATAM;4;5;307;0;1;Medium;7096;5954;0;307;0;1;1175;High Overstock Risk
1/1/2021;PRD024;MKT009;Bodycare;Florentis;Seasonal;APAC;4;4;463;0;1;High;7096;5954;0;463;0;1;246;Normal
1/1/2021;PRD024;MKT010;Bodycare;Florentis;Seasonal;APAC;3;4;689;0;1;High;7096;5954;0;641;48;0,93;1469;Normal
1/1/2021;PRD024;MKT011;Bodycare;Florentis;Seasonal;MEA;3;1;713;0;1;High;7096;5954;0;563;150;0,79;1457;High Overstock Risk
1/1/2021;PRD024;MKT012;Bodycare;Florentis;Seasonal;MEA;4;5;410;0;1;High;7096;5954;0;410;0;1;694;Normal
1/2/2021;PRD001;MKT001;Fragrance;Aurelian;Core;WE;1;3;1518;0;1,1;Medium;18847;17977;0;1352;166;0,89;1711;Normal
1/2/2021;PRD001;MKT002;Fragrance;Aurelian;Core;WE;1;5;1394;0;1,1;Medium;18847;17977;0;1394;0;1;1727;Normal
1/2/2021;PRD001;MKT003;Fragrance;Aurelian;Core;WE;2;4;1413;0;1,1;Medium;18847;17977;0;1413;0;1;1536;Normal
1/2/2021;PRD001;MKT004;Fragrance;Aurelian;Core;NA;2;4;1102;0;1,1;High;18847;17977;0;1102;0;1;1536;Normal
1/2/2021;PRD001;MKT005;Fragrance;Aurelian;Core;NA;3;2;1043;0;1,1;High;18847;17977;0;1043;0;1;1451;Normal
1/2/2021;PRD001;MKT006;Fragrance;Aurelian;Core;LATAM;2;2;1017;0;1,1;Medium;18847;17977;0;1017;0;1;1630;Normal
1/2/2021;PRD001;MKT007;Fragrance;Aurelian;Core;LATAM;3;1;1785;0;1,1;High;18847;17977;0;1458;327;0,82;2434;Normal
1/2/2021;PRD001;MKT008;Fragrance;Aurelian;Core;LATAM;4;5;914;0;1,1;Low;18847;17977;0;914;0;1;1322;Normal
1/2/2021;PRD001;MKT009;Fragrance;Aurelian;Core;APAC;4;4;1019;0;1,1;Medium;18847;17977;0;1019;0;1;1668;Normal
1/2/2021;PRD001;MKT010;Fragrance;Aurelian;Core;APAC;3;4;1861;0;1,1;High;18847;17977;0;1753;108;0,94;1272;Normal
1/2/2021;PRD001;MKT011;Fragrance;Aurelian;Core;MEA;3;1;1868;0;1,1;High;18847;17977;0;1505;363;0,81;648;Normal
1/2/2021;PRD001;MKT012;Fragrance;Aurelian;Core;MEA;4;5;2197;0;1,1;Low;18847;17977;0;2089;108;0,95;518;Stockout Risk
1/2/2021;PRD002;MKT001;Skincare;Aurelian;Core;WE;1;3;1061;0;1,1;Medium;19419;18648;0;1061;0;1;455;Normal
1/2/2021;PRD002;MKT002;Skincare;Aurelian;Core;WE;1;5;1775;0;1,1;High;19419;18648;0;1678;97;0,95;1240;Normal
1/2/2021;PRD002;MKT003;Skincare;Aurelian;Core;WE;2;4;1132;0;1,1;High;19419;18648;0;1132;0;1;863;Normal
1/2/2021;PRD002;MKT004;Skincare;Aurelian;Core;NA;2;4;1210;0;1,1;High;19419;18648;0;1210;0;1;102;Stockout Risk
1/2/2021;PRD002;MKT005;Skincare;Aurelian;Core;NA;3;2;2202;0;1,1;Medium;19419;18648;0;1789;413;0,81;1110;Normal
1/2/2021;PRD002;MKT006;Skincare;Aurelian;Core;LATAM;2;2;823;0;1,1;Low;19419;18648;0;823;0;1;1683;Normal
1/2/2021;PRD002;MKT007;Skincare;Aurelian;Core;LATAM;3;1;1614;0;1,1;High;19419;18648;0;1365;249;0,85;705;Normal
1/2/2021;PRD002;MKT008;Skincare;Aurelian;Core;LATAM;4;5;1023;0;1,1;High;19419;18648;0;1023;0;1;1017;Normal
1/2/2021;PRD002;MKT009;Skincare;Aurelian;Core;APAC;4;4;668;0;1,1;High;19419;18648;0;668;0;1;709;Normal
1/2/2021;PRD002;MKT010;Skincare;Aurelian;Core;APAC;3;4;2186;1;1,1;High;19419;18648;0;1950;236;0,89;526;Normal
1/2/2021;PRD002;MKT011;Skincare;Aurelian;Core;MEA;3;1;2369;0;1,1;High;19419;18648;0;1800;569;0,76;1700;Normal
1/2/2021;PRD002;MKT012;Skincare;Aurelian;Core;MEA;4;5;1329;0;1,1;High;19419;18648;0;1329;0;1;1509;Normal
1/2/2021;PRD003;MKT001;Makeup;Aurelian;Seasonal;WE;1;3;663;0;1,1;Medium;10797;10440;0;646;17;0,97;1081;Normal
1/2/2021;PRD003;MKT002;Makeup;Aurelian;Seasonal;WE;1;5;682;0;1,1;High;10797;10440;0;682;0;1;1033;Normal
1/2/2021;PRD003;MKT003;Makeup;Aurelian;Seasonal;WE;2;4;672;0;1,1;High;10797;10440;0;672;0;1;0;Stockout Risk
1/2/2021;PRD003;MKT004;Makeup;Aurelian;Seasonal;NA;2;4;725;0;1,1;High;10797;10440;0;725;0;1;1344;Normal
1/2/2021;PRD003;MKT005;Makeup;Aurelian;Seasonal;NA;3;2;706;0;1,1;Low;10797;10440;0;692;14;0,98;47;Stockout Risk
1/2/2021;PRD003;MKT006;Makeup;Aurelian;Seasonal;LATAM;2;2;755;0;1,1;Medium;10797;10440;0;685;70;0,91;1244;Normal
1/2/2021;PRD003;MKT007;Makeup;Aurelian;Seasonal;LATAM;3;1;854;0;1,1;Medium;10797;10440;0;728;126;0,85;1463;Normal
1/2/2021;PRD003;MKT008;Makeup;Aurelian;Seasonal;LATAM;4;5;613;0;1,1;High;10797;10440;0;613;0;1;1098;Normal
1/2/2021;PRD003;MKT009;Makeup;Aurelian;Seasonal;APAC;4;4;476;0;1,1;Medium;10797;10440;0;476;0;1;717;Normal
1/2/2021;PRD003;MKT010;Makeup;Aurelian;Seasonal;APAC;3;4;1461;0;1,1;High;10797;10440;0;1225;236;0,84;0;Stockout Risk
1/2/2021;PRD003;MKT011;Makeup;Aurelian;Seasonal;MEA;3;1;1182;0;1,1;Medium;10797;10440;0;917;265;0,78;504;Normal
1/2/2021;PRD003;MKT012;Makeup;Aurelian;Seasonal;MEA;4;5;807;1;1,1;High;10797;10440;0;807;0;1;659;Normal
1/2/2021;PRD004;MKT001;Bodycare;Aurelian;Seasonal;WE;1;3;674;0;1,1;High;9315;10454;0;633;41;0,94;506;Normal
1/2/2021;PRD004;MKT002;Bodycare;Aurelian;Seasonal;WE;1;5;827;0;1,1;Low;9315;10454;0;805;22;0,97;912;Normal
1/2/2021;PRD004;MKT003;Bodycare;Aurelian;Seasonal;WE;2;4;685;0;1,1;Medium;9315;10454;0;685;0;1;1133;Normal
1/2/2021;PRD004;MKT004;Bodycare;Aurelian;Seasonal;NA;2;4;767;0;1,1;Medium;9315;10454;0;758;9;0,99;822;Normal
1/2/2021;PRD004;MKT005;Bodycare;Aurelian;Seasonal;NA;3;2;669;0;1,1;Medium;9315;10454;0;648;21;0,97;1091;Normal
1/2/2021;PRD004;MKT006;Bodycare;Aurelian;Seasonal;LATAM;2;2;379;0;1,1;Medium;9315;10454;0;379;0;1;249;Normal
1/2/2021;PRD004;MKT007;Bodycare;Aurelian;Seasonal;LATAM;3;1;888;0;1,1;Medium;9315;10454;0;732;156;0,82;1779;Normal
1/2/2021;PRD004;MKT008;Bodycare;Aurelian;Seasonal;LATAM;4;5;653;0;1,1;High;9315;10454;0;653;0;1;1431;Normal
1/2/2021;PRD004;MKT009;Bodycare;Aurelian;Seasonal;APAC;4;4;562;1;1,1;Medium;9315;10454;0;562;0;1;237;Normal
1/2/2021;PRD004;MKT010;Bodycare;Aurelian;Seasonal;APAC;3;4;671;0;1,1;High;9315;10454;0;671;0;1;1690;High Overstock Risk
1/2/2021;PRD004;MKT011;Bodycare;Aurelian;Seasonal;MEA;3;1;1137;0;1,1;Medium;9315;10454;0;875;262;0,77;233;Normal
1/2/2021;PRD004;MKT012;Bodycare;Aurelian;Seasonal;MEA;4;5;825;0;1,1;Medium;9315;10454;0;825;0;1;366;Normal
1/2/2021;PRD005;MKT001;Fragrance;Bellora;Core;WE;1;3;1082;0;1,1;Medium;12848;13304;0;936;146;0,87;1773;Normal
1/2/2021;PRD005;MKT002;Fragrance;Bellora;Core;WE;1;5;1426;0;1,1;Medium;12848;13304;0;1245;181;0,87;1361;Normal
1/2/2021;PRD005;MKT003;Fragrance;Bellora;Core;WE;2;4;569;0;1,1;Low;12848;13304;0;569;0;1;923;Normal
1/2/2021;PRD005;MKT004;Fragrance;Bellora;Core;NA;2;4;1089;0;1,1;High;12848;13304;0;1035;54;0,95;93;Stockout Risk
1/2/2021;PRD005;MKT005;Fragrance;Bellora;Core;NA;3;2;499;0;1,1;High;12848;13304;0;499;0;1;880;Normal
1/2/2021;PRD005;MKT006;Fragrance;Bellora;Core;LATAM;2;2;852;0;1,1;High;12848;13304;0;788;64;0,92;1392;Normal
1/2/2021;PRD005;MKT007;Fragrance;Bellora;Core;LATAM;3;1;863;0;1,1;Medium;12848;13304;0;778;85;0,9;629;Normal
1/2/2021;PRD005;MKT008;Fragrance;Bellora;Core;LATAM;4;5;726;0;1,1;High;12848;13304;0;726;0;1;430;Normal
1/2/2021;PRD005;MKT009;Fragrance;Bellora;Core;APAC;4;4;436;0;1,1;Low;12848;13304;0;436;0;1;742;Normal
1/2/2021;PRD005;MKT010;Fragrance;Bellora;Core;APAC;3;4;1587;0;1,1;High;12848;13304;0;1361;226;0,86;802;Normal
1/2/2021;PRD005;MKT011;Fragrance;Bellora;Core;MEA;3;1;1221;0;1,1;Medium;12848;13304;0;984;237;0,81;746;Normal
1/2/2021;PRD005;MKT012;Fragrance;Bellora;Core;MEA;4;5;887;0;1,1;High;12848;13304;0;887;0;1;1618;Normal
1/2/2021;PRD006;MKT001;Skincare;Bellora;Core;WE;1;3;1501;0;1,1;High;16409;17883;0;1271;230;0,85;1869;Normal
1/2/2021;PRD006;MKT002;Skincare;Bellora;Core;WE;1;5;1560;0;1,1;High;16409;17883;0;1442;118;0,92;348;Stockout Risk
1/2/2021;PRD006;MKT003;Skincare;Bellora;Core;WE;2;4;1110;0;1,1;Low;16409;17883;0;1110;0;1;929;Normal
1/2/2021;PRD006;MKT004;Skincare;Bellora;Core;NA;2;4;1051;0;1,1;Medium;16409;17883;0;1051;0;1;815;Normal
1/2/2021;PRD006;MKT005;Skincare;Bellora;Core;NA;3;2;857;0;1,1;High;16409;17883;0;857;0;1;463;Normal
1/2/2021;PRD006;MKT006;Skincare;Bellora;Core;LATAM;2;2;604;0;1,1;Medium;16409;17883;0;604;0;1;1161;Normal
1/2/2021;PRD006;MKT007;Skincare;Bellora;Core;LATAM;3;1;840;0;1,1;Low;16409;17883;0;840;0;1;1145;Normal
1/2/2021;PRD006;MKT008;Skincare;Bellora;Core;LATAM;4;5;1678;1;1,1;High;16409;17883;0;1657;21;0,99;1403;Normal
1/2/2021;PRD006;MKT009;Skincare;Bellora;Core;APAC;4;4;630;0;1,1;Medium;16409;17883;0;630;0;1;1230;Normal
1/2/2021;PRD006;MKT010;Skincare;Bellora;Core;APAC;3;4;1755;1;1,1;Medium;16409;17883;0;1584;171;0,9;124;Stockout Risk
1/2/2021;PRD006;MKT011;Skincare;Bellora;Core;MEA;3;1;1688;0;1,1;High;16409;17883;0;1339;349;0,79;1146;Normal
1/2/2021;PRD006;MKT012;Skincare;Bellora;Core;MEA;4;5;1202;0;1,1;Medium;16409;17883;0;1202;0;1;994;Normal
1/2/2021;PRD007;MKT001;Makeup;Bellora;Core;WE;1;3;576;0;1,1;High;9780;9327;0;576;0;1;1151;Normal
1/2/2021;PRD007;MKT002;Makeup;Bellora;Core;WE;1;5;818;0;1,1;Medium;9780;9327;0;818;0;1;1346;Normal
1/2/2021;PRD007;MKT003;Makeup;Bellora;Core;WE;2;4;546;0;1,1;Low;9780;9327;0;546;0;1;541;Normal
1/2/2021;PRD007;MKT004;Makeup;Bellora;Core;NA;2;4;701;0;1,1;High;9780;9327;0;701;0;1;323;Normal
1/2/2021;PRD007;MKT005;Makeup;Bellora;Core;NA;3;2;839;0;1,1;High;9780;9327;0;766;73;0,91;516;Normal
1/2/2021;PRD007;MKT006;Makeup;Bellora;Core;LATAM;2;2;431;0;1,1;High;9780;9327;0;431;0;1;1231;High Overstock Risk
1/2/2021;PRD007;MKT007;Makeup;Bellora;Core;LATAM;3;1;907;0;1,1;High;9780;9327;0;761;146;0,84;899;Normal
1/2/2021;PRD007;MKT008;Makeup;Bellora;Core;LATAM;4;5;657;0;1,1;High;9780;9327;0;657;0;1;770;Normal
1/2/2021;PRD007;MKT009;Makeup;Bellora;Core;APAC;4;4;634;0;1,1;Medium;9780;9327;0;634;0;1;357;Normal
1/2/2021;PRD007;MKT010;Makeup;Bellora;Core;APAC;3;4;758;0;1,1;Medium;9780;9327;0;758;0;1;1385;Normal
1/2/2021;PRD007;MKT011;Makeup;Bellora;Core;MEA;3;1;1204;0;1,1;Medium;9780;9327;0;932;272;0,77;1677;Normal
1/2/2021;PRD007;MKT012;Makeup;Bellora;Core;MEA;4;5;1304;1;1,1;Medium;9780;9327;0;1196;108;0,92;1468;Normal
1/2/2021;PRD008;MKT001;Bodycare;Bellora;Core;WE;1;3;852;0;1,1;High;8479;10948;1;714;138;0,84;1499;Normal
1/2/2021;PRD008;MKT002;Bodycare;Bellora;Core;WE;1;5;733;0;1,1;High;8479;10948;1;728;5;0,99;1027;Normal
1/2/2021;PRD008;MKT003;Bodycare;Bellora;Core;WE;2;4;747;0;1,1;Medium;8479;10948;1;724;23;0,97;1074;Normal
1/2/2021;PRD008;MKT004;Bodycare;Bellora;Core;NA;2;4;652;0;1,1;High;8479;10948;1;652;0;1;111;Stockout Risk
1/2/2021;PRD008;MKT005;Bodycare;Bellora;Core;NA;3;2;462;0;1,1;Medium;8479;10948;1;462;0;1;795;Normal
1/2/2021;PRD008;MKT006;Bodycare;Bellora;Core;LATAM;2;2;622;0;1,1;High;8479;10948;1;575;47;0,92;1351;Normal
1/2/2021;PRD008;MKT007;Bodycare;Bellora;Core;LATAM;3;1;955;0;1,1;Low;8479;10948;1;748;207;0,78;1371;Normal
1/2/2021;PRD008;MKT008;Bodycare;Bellora;Core;LATAM;4;5;573;0;1,1;High;8479;10948;1;573;0;1;590;Normal
1/2/2021;PRD008;MKT009;Bodycare;Bellora;Core;APAC;4;4;395;0;1,1;Medium;8479;10948;1;395;0;1;438;Normal
1/2/2021;PRD008;MKT010;Bodycare;Bellora;Core;APAC;3;4;783;0;1,1;High;8479;10948;1;772;11;0,99;1321;Normal
1/2/2021;PRD008;MKT011;Bodycare;Bellora;Core;MEA;3;1;812;0;1,1;Low;8479;10948;1;669;143;0,82;966;Normal
1/2/2021;PRD008;MKT012;Bodycare;Bellora;Core;MEA;4;5;1174;0;1,1;Medium;8479;10948;1;1057;117;0,9;1113;Normal
1/2/2021;PRD009;MKT001;Fragrance;Caspia;Core;WE;1;3;1189;0;1,1;High;16762;17262;1;1143;46;0,96;1994;Normal
